0.12564918149866264, 0.00010419989584227187
0.12860080806105664, 0.000002379893481935726
0.13367506999197065, 0.000001076083176754026
0.13787826135585632, 5.26736896941076e-7
0.14002916122507691, 5.267931320621995e-7
0.14111716139277364, 3.11944317749699e-7
0.14443214647272803, 2.1999990142867307e-7
0.14897357630521713, 1.7618279232343995e-7
0.15247311653041157, 1.5274396793735982e-7
0.15726738135977605, 1.388920809539638e-7
0.16474290607213815, 1.3038582161392527e-7
0.17391463693187437, 1.2436637753043517e-7
0.18218146985669748, 1.2639754141770876e-7
0.1923240577774486, 1.3261435992297615e-7
0.20146596142120593, 1.4825368794861303e-7
0.2061986009502219, 1.657108377068879e-7
0.21104241497617826, 1.9120067597441104e-7
0.2126821747296208, 2.2770610469646278e-7
0.21600001510063344, 2.844282711508948e-7
0.22107407427431236, 3.552990372728455e-7
0.22452282821687514, 4.581262971667935e-7
0.2333819299365247, 6.098725144434075e-7
0.23886430789845955, 7.864179791046541e-7
0.24259058935550695, 0.000001097810507824766
0.2444754724726473, 0.0000016590554818962639
0.2502184489870766, 0.0000027147107230413755
0.2521625991346389, 0.000005289345212961345
0.2521625991346389, 0.000008517231747092884
0.2580861540418071, 0.000026725124275259014
0.2580861540418071, 0.00010471844429668425
